student_id;annee_academique;departement_code;departement_nom;ue_code;ue_nom;note;enseignants
etu_2024700;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;9,04;Prof. Simon
etu_2024701;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;11,88;"Prof. Martin;Prof. Leroy"
etu_2024701;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;9,48;Prof. Simon
etu_2024702;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;9,08;Prof. Lambert
etu_2024702;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;13,56;Prof. Lambert
etu_2024703;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;14,9;Prof. Lambert
etu_2024703;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;16,0;Prof. Lambert
etu_2024704;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;13,61;"Prof. Martin;Prof. Leroy"
etu_2024704;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;;Prof. Simon
etu_2024705;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;;Prof. Durand
etu_2024705;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,83;Prof. Dubois
etu_2024705;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;;Prof. Durand
etu_2024706;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;13,99;Prof. Lambert
etu_2024706;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;3,78;Prof. Lambert
etu_2024707;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;13,2;"Prof. Martin;Prof. Leroy"
etu_2024707;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;4,31;Prof. Simon
etu_2024708;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;15,09;Prof. Lambert
etu_2024708;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,74;Prof. Lambert
etu_2024708;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;8,16;"Prof. Moreau;Prof. Durand"
etu_2024709;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;11,71;"Prof. Martin;Prof. Leroy"
etu_2024709;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;16,32;Prof. Simon
etu_2024710;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;9,13;Prof. Lambert
etu_2024710;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;9,02;Prof. Lambert
etu_2024711;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;11,64;Prof. Durand
etu_2024711;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;18,35;Prof. Dubois
etu_2024711;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;12,48;Prof. Durand
etu_2024712;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;18,68;"Prof. Martin;Prof. Leroy"
etu_2024712;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;8,07;Prof. Simon
etu_2024713;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;16,3;"Prof. Martin;Prof. Leroy"
etu_2024713;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;9,76;Prof. Simon
etu_2024714;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;14,19;Prof. Lambert
etu_2024714;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;6,35;Prof. Lambert
etu_2024714;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;11,87;"Prof. Moreau;Prof. Durand"
etu_2024715;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;5,81;Prof. Lambert
etu_2024715;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;7,04;Prof. Lambert
etu_2024716;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,95;Prof. Lambert
etu_2024716;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,98;Prof. Lambert
etu_2024716;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;16,0;"Prof. Moreau;Prof. Durand"
etu_2024717;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;7,71;Prof. Lambert
etu_2024717;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;9,03;Prof. Lambert
etu_2024717;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;13,86;"Prof. Moreau;Prof. Durand"
etu_2024718;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;14,45;"Prof. Martin;Prof. Leroy"
etu_2024718;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;9,33;Prof. Simon
etu_2024719;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;14,33;Prof. Lambert
etu_2024719;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;13,67;Prof. Lambert
etu_2024719;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024720;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;7,95;Prof. Lambert
etu_2024720;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;11,9;Prof. Lambert
etu_2024720;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;15,67;"Prof. Moreau;Prof. Durand"
etu_2024721;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;;Prof. Lambert
etu_2024721;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;11,06;Prof. Lambert
etu_2024722;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;4,72;Prof. Lambert
etu_2024722;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;11,32;Prof. Lambert
etu_2024722;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;14,22;"Prof. Moreau;Prof. Durand"
etu_2024723;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;15,73;Prof. Lambert
etu_2024723;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;9,24;Prof. Lambert
etu_2024723;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;12,86;"Prof. Moreau;Prof. Durand"
etu_2024724;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;14,22;Prof. Lambert
etu_2024724;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;17,86;Prof. Lambert
etu_2024724;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024725;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;10,16;Prof. Lambert
etu_2024725;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;9,99;Prof. Lambert
etu_2024726;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;5,04;Prof. Lambert
etu_2024726;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;6,32;Prof. Lambert
etu_2024727;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;2,12;Prof. Lambert
etu_2024727;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;15,86;Prof. Lambert
etu_2024728;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,14;Prof. Durand
etu_2024728;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;8,16;Prof. Dubois
etu_2024728;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,33;Prof. Durand
etu_2024729;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,14;Prof. Durand
etu_2024729;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;8,41;Prof. Dubois
etu_2024729;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;8,17;Prof. Durand
etu_2024730;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,21;Prof. Durand
etu_2024730;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024730;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;6,47;Prof. Durand
etu_2024731;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;14,1;"Prof. Martin;Prof. Leroy"
etu_2024731;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;14,1;Prof. Simon
etu_2024732;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;13,31;Prof. Lambert
etu_2024732;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;9,63;Prof. Lambert
etu_2024732;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;8,47;"Prof. Moreau;Prof. Durand"
etu_2024733;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;16,24;Prof. Durand
etu_2024733;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024733;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;14,35;Prof. Durand
etu_2024734;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;12,01;Prof. Lambert
etu_2024734;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;;Prof. Lambert
etu_2024735;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2024735;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;6,25;Prof. Lambert
etu_2024735;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;10,4;"Prof. Moreau;Prof. Durand"
etu_2024736;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;10,89;"Prof. Martin;Prof. Leroy"
etu_2024736;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;;Prof. Simon
etu_2024737;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,85;Prof. Durand
etu_2024737;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;8,62;Prof. Dubois
etu_2024737;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;7,79;Prof. Durand
etu_2024738;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;14,14;Prof. Lambert
etu_2024738;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;7,62;Prof. Lambert
etu_2024739;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;7,62;Prof. Lambert
etu_2024739;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;15,13;Prof. Lambert
etu_2024740;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;16,54;Prof. Lambert
etu_2024740;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;13,96;Prof. Lambert
etu_2024741;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;15,71;Prof. Lambert
etu_2024741;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;14,36;Prof. Lambert
etu_2024742;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;13,0;"Prof. Martin;Prof. Leroy"
etu_2024742;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;17,41;Prof. Simon
etu_2024743;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;3,52;"Prof. Martin;Prof. Leroy"
etu_2024743;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;7,58;Prof. Simon
etu_2024744;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;;Prof. Durand
etu_2024744;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;7,07;Prof. Dubois
etu_2024744;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;11,27;Prof. Durand
etu_2024745;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;5,41;Prof. Lambert
etu_2024745;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;13,76;Prof. Lambert
etu_2024745;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024746;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;13,33;Prof. Lambert
etu_2024746;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;9,28;Prof. Lambert
etu_2024747;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;17,63;Prof. Lambert
etu_2024747;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;7,62;Prof. Lambert
etu_2024748;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;11,15;Prof. Lambert
etu_2024748;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;10,8;Prof. Lambert
etu_2024749;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;14,32;Prof. Lambert
etu_2024749;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;12,36;Prof. Lambert
etu_2024750;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,23;Prof. Durand
etu_2024750;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;13,69;Prof. Dubois
etu_2024750;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;;Prof. Durand
etu_2024751;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;14,23;Prof. Lambert
etu_2024751;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;7,78;Prof. Lambert
etu_2024752;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;;Prof. Lambert
etu_2024752;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;13,49;Prof. Lambert
etu_2024753;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;10,67;Prof. Lambert
etu_2024753;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;11,41;Prof. Lambert
etu_2024754;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;17,55;Prof. Lambert
etu_2024754;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;12,85;Prof. Lambert
etu_2024755;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;12,93;Prof. Lambert
etu_2024755;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;4,25;Prof. Lambert
etu_2024756;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;9,79;Prof. Durand
etu_2024756;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024756;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;20,0;Prof. Durand
etu_2024757;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;8,08;Prof. Lambert
etu_2024757;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;9,15;Prof. Lambert
etu_2024758;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;13,13;Prof. Lambert
etu_2024758;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;7,72;Prof. Lambert
etu_2024758;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;16,28;"Prof. Moreau;Prof. Durand"
etu_2024759;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;5,82;Prof. Lambert
etu_2024759;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;6,19;Prof. Lambert
etu_2024760;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;;"Prof. Martin;Prof. Leroy"
etu_2024760;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;6,85;Prof. Simon
etu_2024761;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;15,17;"Prof. Martin;Prof. Leroy"
etu_2024761;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;10,18;Prof. Simon
etu_2024762;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;11,34;Prof. Durand
etu_2024762;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,28;Prof. Dubois
etu_2024762;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;19,1;Prof. Durand
etu_2024763;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,58;Prof. Durand
etu_2024763;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;12,43;Prof. Dubois
etu_2024763;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,96;Prof. Durand
etu_2024764;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;6,37;Prof. Durand
etu_2024764;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;8,7;Prof. Dubois
etu_2024764;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;14,74;Prof. Durand
etu_2024765;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;;Prof. Lambert
etu_2024765;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;;Prof. Lambert
etu_2024766;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,51;Prof. Durand
etu_2024766;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;6,47;Prof. Dubois
etu_2024766;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;6,21;Prof. Durand
etu_2024767;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2024767;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;11,07;Prof. Lambert
etu_2024767;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;5,22;"Prof. Moreau;Prof. Durand"
etu_2024768;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;8,51;Prof. Lambert
etu_2024768;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;8,28;Prof. Lambert
etu_2024769;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;8,64;"Prof. Martin;Prof. Leroy"
etu_2024769;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;5,75;Prof. Simon
etu_2024770;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;12,7;Prof. Lambert
etu_2024770;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;14,72;Prof. Lambert
etu_2024771;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2024771;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;7,47;Prof. Lambert
etu_2024771;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;8,78;"Prof. Moreau;Prof. Durand"
etu_2024772;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;13,59;Prof. Lambert
etu_2024772;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;10,68;Prof. Lambert
etu_2024773;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;16,72;Prof. Lambert
etu_2024773;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;7,71;Prof. Lambert
etu_2024773;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;10,93;"Prof. Moreau;Prof. Durand"
etu_2024774;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;13,17;Prof. Durand
etu_2024774;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;16,69;Prof. Dubois
etu_2024774;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;13,46;Prof. Durand
etu_2024775;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;7,66;Prof. Lambert
etu_2024775;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;9,59;Prof. Lambert
etu_2024775;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024776;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;6,32;Prof. Durand
etu_2024776;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;17,6;Prof. Dubois
etu_2024776;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;;Prof. Durand
etu_2024777;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;;Prof. Lambert
etu_2024777;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;6,41;Prof. Lambert
etu_2024778;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;15,45;Prof. Lambert
etu_2024778;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;17,08;Prof. Lambert
etu_2024778;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;6,15;"Prof. Moreau;Prof. Durand"
etu_2024779;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,41;Prof. Durand
etu_2024779;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024779;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;14,54;Prof. Durand
etu_2024780;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;11,3;Prof. Lambert
etu_2024780;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;9,83;Prof. Lambert
etu_2024781;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;10,48;"Prof. Martin;Prof. Leroy"
etu_2024781;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;13,73;Prof. Simon
etu_2024782;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;7,78;Prof. Lambert
etu_2024782;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;14,69;Prof. Lambert
etu_2024782;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;12,68;"Prof. Moreau;Prof. Durand"
etu_2024783;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,73;Prof. Durand
etu_2024783;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024783;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,43;Prof. Durand
